Date,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
3/26/19,0.0033,0.743,63.99,74.26,83.58,86.67,19.8,54.54
3/28/19,0.0025,0.743,62.04,73.93,83.56,86.98,19.8,83.8
3/29/19,0.25,74.3,58.49,3/13/00,83.55,86.78,42.27,42.49
3/29/19,0.32,74.3,57.16,74.38,83.54,86.78,42.27,50.46
4/2/19,0.29,74.3,136.5,59.5,150.5,53.19,41.46,86.58
4/2/19,0.29,74.3,136.5,59.5,150.5,57.76,41.49,86.58
4/2/19,0.29,74.3,136.5,59.5,150.5,60.4,42.27,86.58
4/2/19,0.31,74.3,136.67,54.95,147.67,63.62,42.37,87.93
4/2/19,0.31,74.3,136.67,55.63,147.67,71.1,42.91,87.93
4/2/19,0.31,74.3,136.67,59.5,147.67,71.63,43.03,87.93
4/2/19,0.31,74.3,136.67,59.5,147.67,72.13,44.67,87.93
4/2/19,0.31,74.3,136.67,59.5,147.67,73.3,44.84,87.93
4/2/19,0.34,74.3,137,59.94,148,73.79,45.15,88.1
4/2/19,0.34,74.3,137,60.12,148,73.99,45.74,88.1
4/2/19,0.34,74.3,137,60.13,148,74.18,47.19,88.1
4/2/19,0.34,74.3,137,60.84,148,74.18,47.47,88.1
4/2/19,0.34,74.3,137,61.07,148,74.18,47.6,88.1
4/2/19,0.34,74.3,137,61.44,148,0.83,48.33,88.1
4/3/19,0.24,74.27,141.57,238.04,161.54,51.86,37.88,82.79
4/3/19,0.29,74.28,138.49,249.44,158.48,52.13,37.91,82.82
4/4/19,0.24,74.27,142.48,259.17,136.02,47.47,19.8,82.37
4/4/19,0.29,74.29,138.49,263.08,144.26,50.67,35.63,82.38
4/12/19,0.27,74.28,149.44,313.31,144.19,45.55,19.8,82.07
4/12/19,0.21,74.29,151.02,305.9,142.31,50.69,37.24,82.65
4/15/19,0.27,73.2,153.19,365.24,163.97,96.35,19.8,81.88
4/15/19,0.23,74.29,155.26,355.82,160.63,96.32,19.8,81.96
4/16/19,0.23,74.34,152.91,355.08,152.99,174.17,19.8,82.12
4/16/19,0.28,74.37,150.15,365.04,151.1,174.12,19.8,82.13
4/25/19,0.29,74.27,146.47,348.12,128.28,175.82,39.15,83.11
4/25/19,0.24,74.32,150.08,340.75,125.9,170.89,40.06,83.23
4/27/19,0.28,74.23,147.82,355.03,147.21,170.63,40.35,85.95
4/27/19,0.23,74.24,149.08,350.53,147.53,164.89,41.43,86.05
4/29/19,0.23,73.77,149.31,64.96,160.36,172.15,35.76,82.48
4/29/19,0.27,73.73,146.69,68.55,170.03,172.15,36.48,82.53
4/30/19,0.28,73.72,147.45,109.58,138.59,176.2,0.76,74.52
4/30/19,0.28,73.72,147.45,109.58,138.59,176.2,16.98,74.52
4/30/19,0.28,73.72,147.45,109.58,138.59,176.2,18.71,74.52
4/30/19,0.28,73.72,147.45,109.58,138.59,176.2,19.8,74.52
4/30/19,0.23,73.77,150.8,111.33,139.93,173.85,19.8,74.6
4/30/19,0.23,73.77,150.8,111.33,139.93,173.85,19.8,74.6
4/30/19,0.23,73.77,150.8,111.33,139.93,173.85,19.8,74.6
4/30/19,0.23,73.77,150.8,111.33,139.93,173.85,19.8,74.6
5/1/19,0.27,73.71,148.81,139.15,83.06,84.98,75.66,23.44
5/1/19,0.27,73.71,148.81,139.15,83.06,83.9,75.7,23.44
5/1/19,0.24,73.78,151.53,138.22,83.06,84.91,75.57,25.45
5/1/19,0.24,73.78,151.53,138.22,83.06,85.54,218.57,25.45
5/2/19,0.28,73.87,149.23,130.69,83.05,84.88,75.68,26.96
5/2/19,0.23,73.82,151.44,125.83,83.03,45.55,40.35,30.43
5/2/19,0.23,73.82,151.44,125.83,83.02,85.75,78.88,30.53
5/3/19,0.28,73.8,148.99,132.56,83.06,84.95,75.58,25.67
5/3/19,0.28,73.8,148.99,132.56,83.06,85.55,78.83,25.67
5/3/19,0.28,73.8,148.99,132.56,83.05,85.57,78.85,26.96
5/3/19,0.23,73.89,151.25,129.65,83.03,84.77,75.47,29.31
5/3/19,0.23,73.89,151.25,129.65,83.04,85.58,78.88,29.31
5/3/19,0.23,73.89,151.25,129.65,83.03,85.68,78.79,30.43
5/4/19,0.28,73.73,148.65,165.68,83.38,86.78,40.35,51.97
5/4/19,0.28,73.73,148.65,165.68,83.37,86.78,40.35,52.63
5/4/19,0.23,73.44,151.14,167.05,83.42,86.62,41.43,52.97
5/4/19,0.23,73.44,151.14,167.05,83.39,87.31,41.43,55.76
5/5/19,0.28,73.77,153.38,165.81,83.38,86.67,40.35,50.97
5/5/19,0.28,73.77,153.38,165.81,83.38,86.98,40.35,51.47
5/5/19,0.23,74.02,155.15,159.68,83.29,85.82,40.06,58.41
5/5/19,0.23,74.02,155.15,159.68,83.29,77.02,39.15,60.37
5/6/19,0.28,73.79,163.57,172.96,83.51,85.89,41.49,50.97
5/6/19,0.23,73.82,166.88,169.88,83.47,90.24,41.46,51.97
5/6/19,0.23,73.82,166.88,169.88,83.45,86.92,41.46,52.63
5/6/19,0.28,73.79,163.57,172.96,83.52,85.75,41.49,83.8
5/7/19,0.22,73.85,166.46,140.43,83.08,84.9,75.66,23.4
5/7/19,0.22,73.85,166.46,140.43,83.07,83.13,241.17,23.4
5/7/19,0.29,73.75,161.75,135.09,83.06,85.02,75.68,25.5
5/7/19,0.29,73.75,161.75,135.09,83.06,85.55,78.81,25.5
5/8/19,0.23,73.88,164.18,152.35,83.13,19.8,19.8,21.82
5/8/19,0.23,73.88,164.18,152.35,83.13,19.8,19.8,21.85
5/8/19,0.23,73.88,164.18,152.35,83.13,85.03,75.66,21.85
5/8/19,0.23,73.88,164.18,152.35,83.1,19.8,19.8,22.1
5/8/19,0.23,73.88,164.18,152.35,83.11,85.02,75.62,22.1
5/8/19,0.23,73.88,164.18,152.35,83.1,53.19,48.33,22.34
5/8/19,0.23,73.88,164.18,152.35,83.09,85.19,75.53,22.34
5/8/19,0.29,73.77,164.42,154.2,83.18,88.06,37.91,40.49
5/8/19,0.29,73.77,164.42,154.2,83.24,85.57,37.91,40.49
5/8/19,0.23,73.88,164.18,152.35,83.14,85.81,37.24,48.42
5/8/19,0.29,73.77,164.42,154.2,83.14,85.55,37.88,59.39
5/8/19,0.29,73.77,164.42,154.2,83.16,85.55,37.88,59.39
5/8/19,0.29,73.77,164.42,154.2,83.24,77.02,39.15,61.61
5/8/19,0.29,73.77,164.42,154.2,83.24,85.57,39.15,68.26
5/8/19,0.29,73.77,164.42,154.2,83.17,88.06,37.91,73.15
5/8/19,0.29,73.77,164.42,154.2,83.17,85.55,37.88,245.55
5/9/19,0.28,73.76,164.02,122.8,83.02,85.24,75.65,30.53
5/9/19,0.23,73.81,165.4,121.03,82.98,47.47,42.91,31.53
5/9/19,0.28,73.76,164.02,122.8,83.01,85.79,78.79,31.53
5/9/19,0.23,73.81,165.4,121.03,82.98,85.81,78.81,31.81
5/10/19,0.23,73.8,162.35,150.84,83.09,85.63,75.08,22.98
5/10/19,0.27,73.75,162.64,149.2,83.09,77.02,78.86,22.98
5/11/19,0.23,73.81,162.44,166.44,83.39,86.68,41.43,58.41
5/12/19,0.23,73.8,163.47,169.92,83.48,88,41.46,51.47
5/13/19,0.23,73.79,163.33,162.38,83.32,87.16,40.06,52.97
5/13/19,0.28,73.76,163.31,161.85,83.32,85.82,40.06,55.76
5/15/19,0.3,73.79,165.03,175.41,83.53,87.16,42.27,54.54
5/15/19,0.26,73.8,165.61,174.19,83.53,85.58,41.49,62.72
5/16/19,0.25,73.93,163.42,167.53,87.47,85.55,37.24,55.25
5/17/19,0.31,74.4,164.76,151.53,82.75,19.8,57.69,87.93
5/17/19,0.26,74.49,163.75,153.52,82.76,19.8,58.33,87.93
5/18/19,0.26,74.36,164.36,155.63,83.05,175.82,39.15,83.11
5/18/19,0.3,74.27,163.49,159.78,82.86,19.8,59.04,87.93
5/21/19,0.3,74.19,166.19,203.75,86.58,85.81,36.48,48.42
5/21/19,0.3,74.19,166.19,203.75,86.58,85.94,36.48,54.15
5/21/19,0.3,74.19,166.19,203.75,86.58,85.9,36.48,55.25
5/21/19,0.25,74.25,164.15,209.21,86.37,85.9,35.76,66.86
5/21/19,0.25,74.25,164.15,209.21,86.37,88.41,35.76,93.67
5/21/19,0.25,74.25,164.15,209.21,86.37,88.41,35.76,93.67
5/22/19,0.31,73.53,164.85,130.56,83.75,86.13,19.8,50.96
5/22/19,0.25,74.14,164.69,128.39,84.16,85.86,19.8,55.02
5/23/19,0.3,74.01,163.37,117.8,83.51,86.58,19.8,53.99
5/23/19,0.26,74.07,163.37,116.2,82.89,63.62,42.37,87.93
5/24/19,0.25,73.39,165.05,150.41,83.06,19.8,52.39,82.65
5/24/19,0.3,74.05,165.65,149.14,82.81,19.8,57.12,87.93
5/25/19,0.31,74.1,165.39,131.55,81.87,73.79,45.15,88.1
5/25/19,0.3,74.2,166.38,140.28,82.48,74.18,47.47,88.1
5/26/19,0.27,74.13,165.47,147.88,19.8,47.47,19.8,82.37
5/26/19,0.31,74.1,164.88,152.39,83.03,19.8,53.93,83.23
5/27/19,0.31,71.52,165.28,106.51,82.94,73.3,44.84,87.93
5/27/19,0.25,71.56,166.74,108.13,81.77,19.8,0,88.1
5/28/19,0.25,74.21,166.76,153.15,83.06,50.69,37.24,82.65
5/28/19,0.3,74.19,164.07,154.6,82.9,71.1,42.91,87.93
5/29/19,0.25,74.16,166.78,161.85,82.98,19.8,54.25,86.05
5/29/19,0.3,74.1,163.53,163.92,82.93,72.13,44.67,87.93
5/30/19,0.26,74.17,163.05,155.76,83.13,96.32,19.8,81.96
5/30/19,0.3,74.1,164.74,156.77,83.08,19.8,50.63,82.38
5/31/19,0.25,74.13,166.08,157.08,83.11,174.17,19.8,82.12
5/31/19,0.3,74.09,163.3,155.41,83.06,172.15,36.48,82.53
6/1/19,0.25,74.14,166.71,106.39,95.54,85.94,37.24,54.15
6/1/19,0.3,74.08,163.93,107.82,80.4,84,75.65,110
6/2/19,0.25,74.45,164.94,136.1,118.42,86.78,78.1,59.78
6/2/19,0.3,74.46,160.4,132.93,117.51,83.1,76.23,59.92
6/5/19,0.24,74.15,134.22,161.49,83.32,86.83,19.8,57.88
6/5/19,0.3,74.09,155.99,166.74,83.29,86.68,19.8,60.44
6/6/19,0.3,74.11,158.37,129.47,83.63,86.13,19.8,53.99
6/6/19,0.24,74.14,156.19,127.64,83.47,86.76,19.8,66.55
6/7/19,0.24,74.17,162.01,163.1,83.24,86.68,19.8,56.17
6/7/19,0.3,74.17,165.12,167.2,83.29,86.83,19.8,63.14
6/8/19,0.24,74.12,163.09,197.52,82.56,74.18,47.6,88.1
6/8/19,0.31,74.1,166.49,164,82.64,0.83,48.33,88.1
6/9/19,0.31,73.62,163.74,159.78,78.01,174.5,75.65,116.25
6/9/19,0.24,74.13,163.67,161.53,77.99,83.9,75.07,135.91
6/10/19,0.3,74.16,164.17,155.25,83.02,170.63,40.35,85.95
6/10/19,0.24,74.19,164.8,150.52,83.01,164.89,41.43,86.05
6/11/19,0.3,74.11,166.11,150.6,83.02,19.8,54.03,85.95
6/11/19,0.24,74.14,164.29,149.22,82.98,60.4,42.27,86.58
6/12/19,0.3,74.14,165.76,142.18,81.3,0.83,0.76,88.1
6/12/19,0.24,74.13,166.78,147.49,81.23,83.1,74.99,93.67
6/13/19,0.29,75.71,164.49,150.44,83.14,85.26,75.59,77.25
6/13/19,0.24,75.91,166.47,149.81,83.1,19.8,48.74,82.13
6/14/19,0.24,74.54,164.91,156.51,83.17,84.13,75.13,76.3
6/14/19,0.29,74.13,165.38,156.72,83.09,50.67,35.63,82.38
6/15/19,0.24,64.35,164.09,146.58,83.37,86.76,19.8,57.88
6/15/19,0.3,64.33,164.12,142.23,83.13,45.55,19.8,82.07
6/16/19,0.26,40.15,162.9,160.97,81.44,18.81,16.98,88.1
6/16/19,0.31,40.14,163.08,162.6,81.51,19.8,59.76,88.1
6/17/19,0.3,74.11,147.76,162.19,83.24,86.73,19.8,56.17
6/17/19,0.25,74.36,149.84,158.09,83.05,19.8,52.84,82.82
6/18/19,0.25,74.09,151.89,158.35,83.1,174.12,19.8,82.13
6/18/19,0.3,74.08,151.18,155.81,83.03,170.89,40.06,83.23
6/19/19,0.25,74.2,134.67,157.99,83.04,19.8,53.02,83.11
6/19/19,0.31,74.08,132.74,157.83,82.97,57.76,41.49,86.58
6/20/19,0.28,158.34,151.14,157.16,83.07,172.15,35.76,82.48
6/20/19,0.36,132.28,150.89,155.08,83.06,19.8,51.92,82.53
6/21/19,0.37,102.02,154.78,152.79,82.96,53.19,41.46,86.58
6/21/19,0.32,104.4,152.7,149.1,82.94,19.8,54.35,86.58
6/22/19,0.37,74.25,150.13,131.13,83.18,233.6,75.66,74.83
6/22/19,0.32,74.24,153.02,132.14,83.14,83.37,241.14,78.57
6/23/19,0.28,74.19,149.86,74.47,83.65,87.31,19.8,42.49
6/23/19,0.32,74.18,150.24,74.2,83.75,86.62,19.8,135.91
6/24/19,0.31,74.17,149.28,141.19,83.06,19.8,52.7,82.79
6/24/19,0.25,74.19,149.88,136.06,83.06,52.13,37.91,82.82
6/25/19,0.25,74.18,150.63,146.38,83.03,84.06,75.06,83.8
6/25/19,0.31,74.36,151.44,155.81,82.95,19.8,55.62,86.58
6/26/19,0.31,74.17,148.33,153.83,83.16,221.63,75.68,77.07
6/26/19,0.24,74.18,148.45,152.14,81.87,73.99,45.74,88.1
6/27/19,0.31,73.88,146.22,152.14,82.96,19.8,55.96,86.58
6/27/19,0.25,73.87,147.77,149.39,82.88,19.8,59.13,87.93
6/28/19,0.31,74.18,147.23,155.12,81.79,19.8,0,88.1
6/28/19,0.25,74.2,147.85,157.92,81.82,20.7,18.71,88.1
6/29/19,0.31,74.17,143.39,151.27,83.17,85.2,75.63,76.4
6/29/19,0.25,74.17,146.26,147.31,83.06,51.86,37.88,82.79
6/30/19,0.26,73.15,147.17,159.92,83.09,19.8,49.84,82.37
6/30/19,0.31,74.17,145.19,165.1,83.06,19.8,50.91,82.48
7/1/19,0.31,74.72,145.03,157.83,83.13,96.35,19.8,81.88
7/1/19,0.25,74.26,147.55,154.85,82.9,71.63,43.03,87.93
7/2/19,0.25,73.96,146.47,154.69,83.24,86.74,79.08,74.66
7/2/19,0.29,73.34,145.26,154.15,81.88,74.18,47.19,88.1
7/3/19,0.31,73.86,145.72,157.32,83.86,74.37,19.8,50.96
7/3/19,0.25,73.89,146.95,153.29,83.96,86,19.8,57.16
7/4/19,0.31,73.82,145.5,163.99,84.18,85.95,19.8,54.76
7/4/19,0.25,73.87,147.91,155.25,84.22,85.95,19.8,54.76
7/5/19,0.27,73.81,147.96,155.88,84.23,85.79,19.8,49.28
7/5/19,0.31,73.77,146.51,148.7,84.23,86.06,19.8,51.81
7/6/19,0.31,73.78,146.05,100.9,84.4,85.79,35.63,44.66
7/6/19,0.26,73.82,147.42,112.47,84.24,85.68,19.8,51.81
7/7/19,0.32,73.76,146.07,94.26,84.42,85.68,35.63,44.66
7/7/19,0.25,73.82,147.44,94.99,84.33,86.06,35.63,49.28
7/8/19,0.25,74.15,147.74,147.47,84.09,86,19.8,55.02
7/8/19,0.31,74.21,146.14,51.98,8.03,83.98,74.25,225.58
7/10/19,0.26,74.32,144.9,54.41,84.02,85.86,19.8,57.16
7/10/19,0.32,74.25,145.65,24.72,8.03,83.98,74.25,225.58
7/11/19,0.32,74.27,147.17,54.95,53.52,63.62,76.71,188.52
7/11/19,0.26,74.34,148.67,146.21,53.03,84.61,74.25,225.95
7/12/19,0.27,74.32,148.73,53.8,147.61,83.98,74.25,225.58
7/12/19,0.27,74.32,148.73,54.41,147.61,83.98,74.25,225.58
7/12/19,0.32,74.26,147.52,62.49,148.73,84,74.2,226.48
7/12/19,0.32,74.26,147.52,62.58,148.73,84,74.2,226.48
7/13/19,0.26,74.27,148.62,53.69,147.03,84.16,74.19,225.82
7/13/19,0.32,74.21,147.65,59.54,147.91,84.35,74.16,226.21
7/14/19,0.27,74.26,145.92,71.05,190.23,84.09,74.18,225.79
7/14/19,0.33,74.19,145.66,70.73,190.08,84.12,74.14,226.14
7/15/19,0.32,75.99,146.58,74.15,226.46,152.79,76.19,47.93
7/15/19,0.26,74.27,148.11,74.18,226.21,89.14,75.39,48.29
7/16/19,0.42,74.03,166.91,74.01,227.25,85.85,76.05,47.13
7/16/19,0.26,74.1,147.26,74.04,225.12,83.97,76.1,50.28
7/17/19,0.31,73.77,141.96,73.68,226.75,76.04,69.03,47.63
7/17/19,0.31,73.77,147.69,76.63,225.77,83.15,75.48,48.83
7/18/19,0.28,73.71,146.7,73.67,227.17,84.47,72.11,47.48
7/18/19,1.73,73.7,146.01,73.62,226.87,86.5,84.63,47.55
7/19/19,0.28,73.73,145.74,73.68,228.42,83.32,75.35,46.74
7/19/19,0.31,73.7,143.65,73.61,226.83,76.04,69.03,47.63
7/20/19,0.26,73.74,146.58,73.67,225.63,86.71,149.58,49.51
7/20/19,0.32,74.43,144.21,73.62,224.95,86.66,78.89,50.32
7/21/19,0.27,76.46,147.31,73.67,225.13,86.44,76.16,50.2
7/21/19,0.31,73.68,144.11,73.62,223.85,83.89,75.66,53
7/22/19,0.32,73.64,144.35,73.6,224.27,85.96,75.11,51.86
7/22/19,0.26,78.37,147.47,73.64,224.26,77.31,70.37,51.88
7/24/19,0.23,74,95.41,73.98,226.84,79.06,76.2,47.61
7/24/19,0.31,74.02,92.73,73.98,222.76,82.98,75.98,54.49
7/25/19,0.24,74.25,93.38,73.99,226.31,85.81,75.7,48.07
7/25/19,0.3,74.04,90.78,73.99,225.02,83.97,76.1,50.28
7/26/19,0.25,74,92.57,73.98,225.97,81.25,74.46,48.34
7/26/19,0.31,74.03,89.59,73.99,224.5,86,75.05,51.47
7/27/19,0.24,60.17,75.49,60.12,183.41,85.95,75.01,59.39
7/27/19,0.31,60.21,72.75,60.13,182.52,83.88,76.09,59.42
7/28/19,0.24,74,92.62,73.98,226.31,84.13,75.35,48.08
7/28/19,0.31,74.02,89.64,73.99,224.56,83.88,75.57,51.34
7/29/19,0.24,66.34,81.79,65.24,199.72,86.06,75.68,58.66
7/29/19,0.31,65.28,79,65.25,198.21,85.71,75.94,58.83
7/30/19,0.27,74.06,92.78,74,226.76,76.04,69.03,47.63
7/30/19,0.31,74.1,89.63,74,225.46,85.85,75.08,49.56
7/31/19,0.25,74.12,93.52,74,227.95,84.84,76.05,46.79
7/31/19,0.31,74.08,90.71,74,227.42,85.64,74.59,47.05
8/1/19,0.26,74.22,91.19,74.14,227.15,87.27,76.25,47.53
8/1/19,0.31,74.18,88.44,74.12,222.3,86.62,78.9,54.88
8/2/19,0.25,74.4,91.19,74.32,226.65,76.04,69.03,47.63
8/2/19,0.31,74.33,88.34,74.27,225.44,82.19,75.7,49.76
8/3/19,0.25,74.4,91.2,74.3,225.67,83.88,76.27,49.13
8/3/19,0.25,74.4,91.2,74.3,225.67,80.91,74.92,49.28
8/3/19,0.32,74.28,88.1,74.27,224.33,264.81,75.65,51.74
8/3/19,0.32,74.28,88.1,74.27,224.33,85.76,74.44,51.8
8/4/19,0.24,74.41,90.51,74.3,224.57,85.2,76.12,51.21
8/4/19,0.31,74.32,87.72,74.25,222.68,85.44,241.83,54.58
8/5/19,0.25,74.4,90.02,74.3,222.99,85.53,74.6,54.22
8/5/19,0.35,74.33,89.7,74.26,220.17,93.66,76.1,56.28
8/6/19,0.24,74.42,91.17,74.31,225.19,86.1,76.18,49.91
8/6/19,0.31,74.34,90.96,74.26,222.44,84.21,75.78,54.73
8/7/19,0.33,74.38,91.11,74.27,225.11,83.97,76.1,50.28
8/7/19,0.33,74.31,90.96,74.25,222.8,83.88,75.12,54.46
8/8/19,0.24,74.39,99.21,74.31,219.83,86.6,78.9,56.44
8/8/19,0.31,74.33,92.82,74.27,215.2,86.76,78.89,57.83
8/9/19,0.24,74.4,87.87,74.31,223.26,85.86,74.79,53.99
8/9/19,0.32,74.32,86.73,74.27,221.58,86.81,78.89,55.34
8/10/19,0.24,74.41,55.36,74.3,223.07,86.84,215.5,54.21
8/10/19,0.3,74.3,21.78,74.26,221.05,83.95,76.12,55.84
8/11/19,0.24,74.43,56.24,74.35,224.62,84.95,76.14,51.09
8/11/19,0.3,74.31,46.78,74.26,221.6,85.03,75.09,55.31
8/12/19,0.24,74.4,50.99,74.3,222.89,85.64,76.16,54.32
8/12/19,0.31,74.31,50.03,74.27,218.7,83.66,75.67,57.48
8/13/19,0.25,74.51,57.16,74.32,222.23,86.04,75.59,55.02
8/13/19,0.32,74.32,58.49,74.26,221.9,83.78,75.65,55.1
8/14/19,0.24,74.41,88.86,74.3,226.21,88.89,76.3,48.19
8/14/19,0.31,74.33,88.92,74.28,224.83,83.89,75.55,50.65
8/15/19,0.24,74.41,95.31,74.31,225.33,86.69,78.89,49.83
8/15/19,0.3,74.32,93.01,74.27,222.26,84.94,75.68,54.91
8/16/19,0.24,74.42,94.66,74.31,221.29,85.08,76.15,55.43
8/16/19,0.31,74.32,92.46,74.26,219.67,85.65,74.59,56.85
8/17/19,0.24,74.42,94.09,74.3,224.55,83.88,75.57,51.34
8/17/19,0.32,74.32,91.92,74.27,223.72,83.8,75.68,53.19
